Owner,Repo,GHSA ID,CVE ID,Severity,CWEs,Description,References,Commit Link Numbers,Commit Links
django,django,GHSA-3f2c-jm6v-cr35,CVE-2016-9014,critical,N/A,"Django before 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3, when settings.DEBUG is True, allow remote attackers to conduct DNS rebinding attacks by leveraging failure to validate the HTTP Host header against settings.ALLOWED_HOSTS.","['https://nvd.nist.gov/vuln/detail/CVE-2016-9014', 'http://www.debian.org/security/2017/dsa-3835', 'http://www.ubuntu.com/usn/USN-3115-1', 'https://web.archive.org/web/20210123185619/http://www.securityfocus.com/bid/94068', 'https://web.archive.org/web/20211204043252/http://www.securitytracker.com/id/1037159', 'https://github.com/django/django/commit/45acd6d836895a4c36575f48b3fb36a3dae98d19', 'https://github.com/django/django/commit/884e113838e5a72b4b0ec9e5e87aa480f6aa4472', 'https://github.com/django/django/commit/c401ae9a7dfb1a94a8a61927ed541d6f93089587', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OG5ROMUPS6C7BXELD3TAUUH7OBYV56WQ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QXDKJYHN74BWY3P7AR2UZDVJREQMRE6S', 'https://www.djangoproject.com/weblog/2016/nov/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-18.yaml', 'https://github.com/advisories/GHSA-3f2c-jm6v-cr35']",3,"['https://github.com/django/django/commit/45acd6d836895a4c36575f48b3fb36a3dae98d19', 'https://github.com/django/django/commit/884e113838e5a72b4b0ec9e5e87aa480f6aa4472', 'https://github.com/django/django/commit/c401ae9a7dfb1a94a8a61927ed541d6f93089587']"
django,django,GHSA-mv8g-fhh6-6267,CVE-2016-9013,critical,CWE-798,"Django 1.8.x before 1.8.16, 1.9.x before 1.9.11, and 1.10.x before 1.10.3 use a hardcoded password for a temporary database user created when running tests with an Oracle database, which makes it easier for remote attackers to obtain access to the database server by leveraging failure to manually specify a password in the database settings TEST dictionary.","['https://nvd.nist.gov/vuln/detail/CVE-2016-9013', 'http://www.debian.org/security/2017/dsa-3835', 'http://www.ubuntu.com/usn/USN-3115-1', 'https://github.com/django/django/commit/34e10720d81b8d407aa14d763b6a7fe8f13b4f2e', 'https://github.com/django/django/commit/4844d86c7728c1a5a3bbce4ad336a8d32304072b', 'https://github.com/django/django/commit/70f99952965a430daf69eeb9947079aae535d2d0', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OG5ROMUPS6C7BXELD3TAUUH7OBYV56WQ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QXDKJYHN74BWY3P7AR2UZDVJREQMRE6S', 'https://www.djangoproject.com/weblog/2016/nov/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-17.yaml', 'https://github.com/advisories/GHSA-mv8g-fhh6-6267']",3,"['https://github.com/django/django/commit/34e10720d81b8d407aa14d763b6a7fe8f13b4f2e', 'https://github.com/django/django/commit/4844d86c7728c1a5a3bbce4ad336a8d32304072b', 'https://github.com/django/django/commit/70f99952965a430daf69eeb9947079aae535d2d0']"
django,django,GHSA-9cwg-mhxf-hh59,CVE-2013-6044,medium,CWE-79,"The is_safe_url function in utils/http.py in Django 1.4.x before 1.4.6, 1.5.x before 1.5.2, and 1.6 before beta 2 treats a URL's scheme as safe even if it is not HTTP or HTTPS, which might introduce cross-site scripting (XSS) or other vulnerabilities into Django applications that use this function, as demonstrated by ""the login view in django.contrib.auth.views"" and the javascript: scheme.","['https://nvd.nist.gov/vuln/detail/CVE-2013-6044', 'https://github.com/django/django/commit/1a274ccd6bc1afbdac80344c9b6e5810c1162b5f', 'https://github.com/django/django/commit/ae3535169af804352517b7fea94a42a1c9c4b762', 'https://github.com/django/django/commit/ec67af0bd609c412b76eaa4cc89968a2a8e5ad6a', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/86437', 'https://www.djangoproject.com/weblog/2013/aug/13/security-releases-issued', 'http://lists.opensuse.org/opensuse-updates/2013-10/msg00015.html', 'http://rhn.redhat.com/errata/RHSA-2013-1521.html', 'http://seclists.org/oss-sec/2013/q3/369', 'http://seclists.org/oss-sec/2013/q3/411', 'http://www.debian.org/security/2013/dsa-2740', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2013-21.yaml', 'https://github.com/advisories/GHSA-9cwg-mhxf-hh59']",3,"['https://github.com/django/django/commit/1a274ccd6bc1afbdac80344c9b6e5810c1162b5f', 'https://github.com/django/django/commit/ae3535169af804352517b7fea94a42a1c9c4b762', 'https://github.com/django/django/commit/ec67af0bd609c412b76eaa4cc89968a2a8e5ad6a']"
django,django,GHSA-crhm-qpjc-cm64,CVE-2016-7401,high,N/A,"The cookie parsing code in Django before 1.8.15 and 1.9.x before 1.9.10, when used on a site with Google Analytics, allows remote attackers to bypass an intended CSRF protection mechanism by setting arbitrary cookies.","['https://nvd.nist.gov/vuln/detail/CVE-2016-7401', 'http://rhn.redhat.com/errata/RHSA-2016-2038.html', 'http://rhn.redhat.com/errata/RHSA-2016-2039.html', 'http://rhn.redhat.com/errata/RHSA-2016-2040.html', 'http://rhn.redhat.com/errata/RHSA-2016-2041.html', 'http://rhn.redhat.com/errata/RHSA-2016-2042.html', 'http://rhn.redhat.com/errata/RHSA-2016-2043.html', 'http://www.debian.org/security/2016/dsa-3678', 'http://www.ubuntu.com/usn/USN-3089-1', 'https://web.archive.org/web/20200227223637/http://www.securityfocus.com/bid/93182', 'https://web.archive.org/web/20210927195154/http://www.securitytracker.com/id/1036899', 'https://github.com/django/django/commit/6fe846a8f08dc959003f298b5407e321c6fe3735', 'https://github.com/django/django/commit/6118ab7d0676f0d622278e5be215f14fb5410b6a', 'https://github.com/django/django/commit/d1bc980db1c0fffd6d60677e62f70beadb9fe64a', 'https://www.djangoproject.com/weblog/2016/sep/26/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-3.yaml', 'https://github.com/advisories/GHSA-crhm-qpjc-cm64']",3,"['https://github.com/django/django/commit/6fe846a8f08dc959003f298b5407e321c6fe3735', 'https://github.com/django/django/commit/6118ab7d0676f0d622278e5be215f14fb5410b6a', 'https://github.com/django/django/commit/d1bc980db1c0fffd6d60677e62f70beadb9fe64a']"
django,django,GHSA-rm2j-x595-q9cj,CVE-2011-4139,high,"CWE-20, CWE-349","Django before 1.2.7 and 1.3.x before 1.3.1 uses a request's HTTP Host header to construct a full URL in certain circumstances, which allows remote attackers to conduct cache poisoning attacks via a crafted request.","['https://nvd.nist.gov/vuln/detail/CVE-2011-4139', 'https://bugzilla.redhat.com/show_bug.cgi?id=737366', 'https://hermes.opensuse.org/messages/14700881', 'http://openwall.com/lists/oss-security/2011/09/11/1', 'http://openwall.com/lists/oss-security/2011/09/13/2', 'http://www.debian.org/security/2011/dsa-2332', 'https://github.com/django/django/commit/2f7fadc38efa58ac0a8f93f936b82332a199f396', 'https://github.com/django/django/commit/c613af4d6485586c79d692b70a9acac429f3ca9d', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-4.yaml', 'https://www.djangoproject.com/weblog/2011/sep/09', 'https://www.djangoproject.com/weblog/2011/sep/10/127', 'https://github.com/advisories/GHSA-rm2j-x595-q9cj']",2,"['https://github.com/django/django/commit/2f7fadc38efa58ac0a8f93f936b82332a199f396', 'https://github.com/django/django/commit/c613af4d6485586c79d692b70a9acac429f3ca9d']"
django,django,GHSA-wxg3-mfph-qg9w,CVE-2011-4138,high,CWE-20,"The `verify_exists` functionality in the URLField implementation in Django before 1.2.7 and 1.3.x before 1.3.1 originally tests a URL's validity through a HEAD request, but then uses a GET request for the new target URL in the case of a redirect, which might allow remote attackers to trigger arbitrary GET requests with an unintended source IP address via a crafted Location header.","['https://nvd.nist.gov/vuln/detail/CVE-2011-4138', 'https://bugzilla.redhat.com/show_bug.cgi?id=737366', 'https://hermes.opensuse.org/messages/14700881', 'http://openwall.com/lists/oss-security/2011/09/11/1', 'http://openwall.com/lists/oss-security/2011/09/13/2', 'http://www.debian.org/security/2011/dsa-2332', 'https://github.com/django/django/commit/1a76dbefdfc60e2d5954c0ba614c3d054ba9c3f0', 'https://github.com/django/django/commit/7268f8af86186518821d775c530d5558fd726930', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-3.yaml', 'https://www.djangoproject.com/weblog/2011/sep/09', 'https://www.djangoproject.com/weblog/2011/sep/10/127', 'https://github.com/advisories/GHSA-wxg3-mfph-qg9w']",2,"['https://github.com/django/django/commit/1a76dbefdfc60e2d5954c0ba614c3d054ba9c3f0', 'https://github.com/django/django/commit/7268f8af86186518821d775c530d5558fd726930']"
django,django,GHSA-c8c8-9472-w52h,CVE-2016-6186,medium,CWE-79,"Cross-site scripting (XSS) vulnerability in the `dismissChangeRelatedObjectPopup` function in `contrib/admin/static/admin/js/admin/RelatedObjectLookups.js` in Django before 1.8.14, 1.9.x before 1.9.8, and 1.10.x before 1.10rc1 allows remote attackers to inject arbitrary web script or HTML via vectors involving unsafe usage of Element.innerHTML.","['https://nvd.nist.gov/vuln/detail/CVE-2016-6186', 'https://github.com/django/django/commit/d03bf6fe4e9bf5b07de62c1a271c4b41a7d3d158', 'https://github.com/django/django/commit/f68e5a99164867ab0e071a936470958ed867479d', 'http://packetstormsecurity.com/files/137965/Django-3.3.0-Script-Insertion.html', 'http://rhn.redhat.com/errata/RHSA-2016-1594.html', 'http://rhn.redhat.com/errata/RHSA-2016-1595.html', 'http://rhn.redhat.com/errata/RHSA-2016-1596.html', 'http://seclists.org/fulldisclosure/2016/Jul/53', 'http://www.debian.org/security/2016/dsa-3622', 'http://www.ubuntu.com/usn/USN-3039-1', 'http://www.vulnerability-lab.com/get_content.php?id=1869', 'https://web.archive.org/web/20201022155237/http://www.securityfocus.com/archive/1/538947/100/0/threaded', 'https://web.archive.org/web/20210123154652/http://www.securityfocus.com/bid/92058', 'https://web.archive.org/web/20211204042848/http://www.securitytracker.com/id/1036338', 'https://github.com/django/django/commit/6fa150b2f8b601668083042324c4add534143cb1', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DMLLFAUT4J4IP4P2KI4NOVWRMHA22WUJ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KHHPN6MISX5I6UTXQHYLPTLEEUE6WDXW', 'https://www.djangoproject.com/weblog/2016/jul/18/security-releases', 'https://www.exploit-db.com/exploits/40129', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-2.yaml', 'https://github.com/advisories/GHSA-c8c8-9472-w52h']",3,"['https://github.com/django/django/commit/d03bf6fe4e9bf5b07de62c1a271c4b41a7d3d158', 'https://github.com/django/django/commit/f68e5a99164867ab0e071a936470958ed867479d', 'https://github.com/django/django/commit/6fa150b2f8b601668083042324c4add534143cb1']"
django,django,GHSA-vq3h-3q7v-9prw,CVE-2014-3730,high,CWE-20,"The `django.util.http.is_safe_url` function in Django 1.4 before 1.4.13, 1.5 before 1.5.8, 1.6 before 1.6.5, and 1.7 before 1.7b4 does not properly validate URLs, which allows remote attackers to conduct open redirect attacks via a malformed URL, as demonstrated by ""http:\\\djangoproject.com.""","['https://nvd.nist.gov/vuln/detail/CVE-2014-3730', 'http://lists.opensuse.org/opensuse-updates/2014-09/msg00023.html', 'http://ubuntu.com/usn/usn-2212-1', 'http://www.debian.org/security/2014/dsa-2934', 'http://www.openwall.com/lists/oss-security/2014/05/14/10', 'http://www.openwall.com/lists/oss-security/2014/05/15/3', 'https://github.com/django/django/commit/601107524523bca02376a0ddc1a06c6fdb8f22f3', 'https://github.com/django/django/commit/7feb54bbae3f637ab3c4dd4831d4385964f574df', 'https://github.com/django/django/commit/ad32c218850ad40972dcef57beb460f8c979dd6d', 'https://web.archive.org/web/20200228171223/http://www.securityfocus.com/bid/67410', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2014-20.yaml', 'https://www.djangoproject.com/weblog/2014/may/14/security-releases-issued', 'http://secunia.com/advisories/61281', 'https://github.com/advisories/GHSA-vq3h-3q7v-9prw']",3,"['https://github.com/django/django/commit/601107524523bca02376a0ddc1a06c6fdb8f22f3', 'https://github.com/django/django/commit/7feb54bbae3f637ab3c4dd4831d4385964f574df', 'https://github.com/django/django/commit/ad32c218850ad40972dcef57beb460f8c979dd6d']"
django,django,GHSA-rw75-m7gp-92m3,CVE-2014-0483,medium,CWE-200,"The administrative interface (contrib.admin) in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 does not check if a field represents a relationship between models, which allows remote authenticated users to obtain sensitive information via a to_field parameter in a popup action to an admin change form page, as demonstrated by a `/admin/auth/user/?pop=1&t=password` URI.","['https://nvd.nist.gov/vuln/detail/CVE-2014-0483', 'https://github.com/django/django/commit/2b31342cdf14fc20e07c43d258f1e7334ad664a6', 'http://lists.opensuse.org/opensuse-updates/2014-09/msg00023.html', 'http://www.debian.org/security/2014/dsa-3010', 'https://web.archive.org/web/20151016194735/http://secunia.com/advisories/61276', 'https://web.archive.org/web/20151016202523/http://secunia.com/advisories/59782', 'https://web.archive.org/web/20151023143840/http://secunia.com/advisories/61281', 'https://www.djangoproject.com/weblog/2014/aug/20/security', 'https://github.com/django/django/commit/027bd348642007617518379f8b02546abacaa6e0', 'https://github.com/django/django/commit/2a446c896e7c814661fb9c4f212b071b2a7fa446', 'https://github.com/django/django/commit/f7c494f2506250b8cb5923714360a3642ed63e0f', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2014-7.yaml', 'https://github.com/advisories/GHSA-rw75-m7gp-92m3']",4,"['https://github.com/django/django/commit/2b31342cdf14fc20e07c43d258f1e7334ad664a6', 'https://github.com/django/django/commit/027bd348642007617518379f8b02546abacaa6e0', 'https://github.com/django/django/commit/2a446c896e7c814661fb9c4f212b071b2a7fa446', 'https://github.com/django/django/commit/f7c494f2506250b8cb5923714360a3642ed63e0f']"
django,django,GHSA-f7cm-ccfp-3q4r,CVE-2014-0480,high,CWE-20,"The `core.urlresolvers.reverse` function in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 does not properly validate URLs, which allows remote attackers to conduct phishing attacks via a `//` (slash slash) in a URL, which triggers a scheme-relative URL to be generated.","['https://nvd.nist.gov/vuln/detail/CVE-2014-0480', 'http://lists.opensuse.org/opensuse-updates/2014-09/msg00023.html', 'http://www.debian.org/security/2014/dsa-3010', 'https://github.com/django/django/commit/45ac9d4fb087d21902469fc22643f5201d41a0cd', 'https://github.com/django/django/commit/c2fe73133b62a1d9e8f7a6b43966570b14618d7e', 'https://github.com/django/django/commit/da051da8df5e69944745072611351d4cfc6435d5', 'https://web.archive.org/web/20140918034351/http://www.securityfocus.com/bid/69425', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2014-4.yaml', 'https://www.djangoproject.com/weblog/2014/aug/20/security', 'https://github.com/advisories/GHSA-f7cm-ccfp-3q4r']",3,"['https://github.com/django/django/commit/45ac9d4fb087d21902469fc22643f5201d41a0cd', 'https://github.com/django/django/commit/c2fe73133b62a1d9e8f7a6b43966570b14618d7e', 'https://github.com/django/django/commit/da051da8df5e69944745072611351d4cfc6435d5']"
django,django,GHSA-625g-gx8c-xcmg,CVE-2014-0482,medium,CWE-287,"The `contrib.auth.middleware.RemoteUserMiddleware` middleware in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3, when using the `contrib.auth.backends.RemoteUserBackend` backend, allows remote authenticated users to hijack web sessions via vectors related to the `REMOTE_USER` header.","['https://nvd.nist.gov/vuln/detail/CVE-2014-0482', 'http://lists.opensuse.org/opensuse-updates/2014-09/msg00023.html', 'http://www.debian.org/security/2014/dsa-3010', 'https://github.com/django/django/commit/0268b855f9eab3377f2821164ef3e66037789e09', 'https://github.com/django/django/commit/5307ce565fbedb9cc27cbe7c757b41a00438d37c', 'https://github.com/django/django/commit/c9e3b9949cd55f090591fbdc4a114fcb8368b6d9', 'https://github.com/django/django/commit/dd68f319b365f6cb38c5a6c106faf4f6142d7d88', 'https://github.com/django/django/blob/aa3cb3f37265be37d892e2b391ff023e9caee2a4/docs/releases/1.5.9.txt#L42', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2014-6.yaml', 'https://www.djangoproject.com/weblog/2014/aug/20/security', 'https://github.com/advisories/GHSA-625g-gx8c-xcmg']",4,"['https://github.com/django/django/commit/0268b855f9eab3377f2821164ef3e66037789e09', 'https://github.com/django/django/commit/5307ce565fbedb9cc27cbe7c757b41a00438d37c', 'https://github.com/django/django/commit/c9e3b9949cd55f090591fbdc4a114fcb8368b6d9', 'https://github.com/django/django/commit/dd68f319b365f6cb38c5a6c106faf4f6142d7d88']"
django,django,GHSA-j3j3-jrfh-cm2w,CVE-2015-2316,high,CWE-770,"The `utils.html.strip_tags` function in Django 1.6.x before 1.6.11, 1.7.x before 1.7.7, and 1.8.x before 1.8c1, when using certain versions of Python, allows remote attackers to cause a denial of service (infinite loop) by increasing the length of the input string.","['https://nvd.nist.gov/vuln/detail/CVE-2015-2316', 'http://lists.fedoraproject.org/pipermail/package-announce/2015-April/155421.html', 'http://lists.opensuse.org/opensuse-updates/2015-04/msg00001.html', 'http://www.oracle.com/technetwork/topics/security/bulletinapr2015-2511959.html', 'http://www.ubuntu.com/usn/USN-2539-1', 'https://web.archive.org/web/20200229033201/http://www.securityfocus.com/bid/73322', 'https://www.djangoproject.com/weblog/2015/mar/18/security-releases', 'https://github.com/django/django/commit/5447709a571cd5d95971f1d5d21d4a7edcf85bbd', 'https://github.com/django/django/commit/b6b3cb9899214a23ebb0f4ebf0e0b300b0ee524f', 'https://github.com/django/django/commit/e63363f8e075fa8d66326ad6a1cc3391cc95cd97', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2015-18.yaml', 'https://github.com/advisories/GHSA-j3j3-jrfh-cm2w']",3,"['https://github.com/django/django/commit/5447709a571cd5d95971f1d5d21d4a7edcf85bbd', 'https://github.com/django/django/commit/b6b3cb9899214a23ebb0f4ebf0e0b300b0ee524f', 'https://github.com/django/django/commit/e63363f8e075fa8d66326ad6a1cc3391cc95cd97']"
