First Hash,Second Hash,Commit Message,Contains Issue Reference
d63e20942f3024f24cb8cd85a49461ba8a9b6736,00fda7f45db2425c1dcb5d927093ede45734d841,"Fixed #13283 -- Corrected CACHE_MIDDLEWARE_ANONYMOUS_ONLY's bad habit of setting Vary: Cookie on all responses and destroying cache efficiency. Thanks to natrius for the fix.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15381 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d63e20942f3024f24cb8cd85a49461ba8a9b6736,969217d45566e6853a2358088002e80b4afb9708,"Fixed #15260 -- Ensured that CACHE_MIDDLEWARE_ANONYMOUS_ONLY is effective with the cache_page decorator, not only the middleware. Thanks to brodie for report and draft patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15559 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
d63e20942f3024f24cb8cd85a49461ba8a9b6736,969217d45566e6853a2358088002e80b4afb9708,"Fixed #15260 -- Ensured that CACHE_MIDDLEWARE_ANONYMOUS_ONLY is effective with the cache_page decorator, not only the middleware. Thanks to brodie for report and draft patch.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@15559 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,d5368d341c65a9b0606193f06bb017e51eb71d00,"Fixed #740 -- Abstracted hard-coded slash in utils/translation.py. Thanks, radek. Also cleaned up docstrings a bit.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@1095 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,5cf8f684237ab5addaf3549b2347c3adf107c0a7,"Merged i18n branch into the trunk! Fixes #65, and perhaps some others. NB: this means that the i18n branch is now obsolete and will be made read-only.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@1068 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,5f39a6a240e4c23a4d8f6a05e10eb64d3a08f05e,"fixes #750 - languages for language-selection can now be restricted by setting LANGUAGES in the projects setting file to some subset of the global_settings provided list.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@1204 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,d5368d341c65a9b0606193f06bb017e51eb71d00,"Fixed #740 -- Abstracted hard-coded slash in utils/translation.py. Thanks, radek. Also cleaned up docstrings a bit.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@1095 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,5cf8f684237ab5addaf3549b2347c3adf107c0a7,"Merged i18n branch into the trunk! Fixes #65, and perhaps some others. NB: this means that the i18n branch is now obsolete and will be made read-only.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@1068 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,5f39a6a240e4c23a4d8f6a05e10eb64d3a08f05e,"fixes #750 - languages for language-selection can now be restricted by setting LANGUAGES in the projects setting file to some subset of the global_settings provided list.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@1204 bcc190cf-cafb-0310-a4f2-bffc1f526a37",True
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,842a771e0527c36a9bcb3984057bb30903e71af3,"i18n security fix. Details will be posted shortly to the Django mailing lists and the official weblog.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6608 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,4e31d3ea55315811db00f3f0d5c677e2344c2f5d,"[3.2.x] Added stub release notes for 3.2.17.

Backport of 1df963ad2476726d63be132c0cee47e07b8250d7 from main",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,842a771e0527c36a9bcb3984057bb30903e71af3,"i18n security fix. Details will be posted shortly to the Django mailing lists and the official weblog.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@6608 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
c7e0151fdf33e1b11d488b6f67b94fdf3a30614a,4e31d3ea55315811db00f3f0d5c677e2344c2f5d,"[3.2.x] Added stub release notes for 3.2.17.

Backport of 1df963ad2476726d63be132c0cee47e07b8250d7 from main",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,26b61aa8131c2bce21be22aa4d00720d6c1326ad,"Fixed #395 -- Added SESSION_EXPIRE_AT_BROWSER_CLOSE setting, which regulates whether session framework should use browser-session-length cookies.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@3049 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,aeda55e6bffc3cfbf53698af398a19c1a0f02d46,"Fixed #3881 -- skip saving session when response status is 500

Saving session data is somewhat likely to lead into error when the
status code is 500. It is guaranteed to lead into error if the reason
for the 500 code is query error on PostgreSQL.",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,8c442f21dc7079a880eb626d20b84fc090563dff,"Fixed #5816 -- Fixed a regression from [6333] that generates incorrect cookie ""expires"" dates when using a locale other than English.  Introduced `http_date` and `cookie_date` utility functions.  Thanks for the report Michael Lemaire.  Thanks for the patch Karen Tracey and `SmileyChris`.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6634 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,a10fcbdb8b36e12fb839c7e760f047568877e9da,"Fixed #9096 -- Fixed a slightly out-of-date comment.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9062 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,8d4f79a799136edf8190c357e3e0497d7db3ad77,"Fixed #2548: added get/set_expiry methods to session objects. Thanks, Amit Upadhyay and SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7586 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,c651b08f3981cb9c1e4631563675730a3577e0a9,"Fixed #3586 -- Only output ""Vary: Cookie"" HTTP header when the session object
is accessed. Leads to better caching performance. Thanks, Owen Griffiths.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@4680 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,f69cf70ed813a8cd7e1f963a14ae39103e8d5265,"MERGED MAGIC-REMOVAL BRANCH TO TRUNK. This change is highly backwards-incompatible. Please read http://code.djangoproject.com/wiki/RemovingTheMagic for upgrade instructions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@2809 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,26b61aa8131c2bce21be22aa4d00720d6c1326ad,"Fixed #395 -- Added SESSION_EXPIRE_AT_BROWSER_CLOSE setting, which regulates whether session framework should use browser-session-length cookies.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@3049 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,aeda55e6bffc3cfbf53698af398a19c1a0f02d46,"Fixed #3881 -- skip saving session when response status is 500

Saving session data is somewhat likely to lead into error when the
status code is 500. It is guaranteed to lead into error if the reason
for the 500 code is query error on PostgreSQL.",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,8c442f21dc7079a880eb626d20b84fc090563dff,"Fixed #5816 -- Fixed a regression from [6333] that generates incorrect cookie ""expires"" dates when using a locale other than English.  Introduced `http_date` and `cookie_date` utility functions.  Thanks for the report Michael Lemaire.  Thanks for the patch Karen Tracey and `SmileyChris`.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@6634 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,a10fcbdb8b36e12fb839c7e760f047568877e9da,"Fixed #9096 -- Fixed a slightly out-of-date comment.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9062 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,8d4f79a799136edf8190c357e3e0497d7db3ad77,"Fixed #2548: added get/set_expiry methods to session objects. Thanks, Amit Upadhyay and SmileyChris.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7586 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,c651b08f3981cb9c1e4631563675730a3577e0a9,"Fixed #3586 -- Only output ""Vary: Cookie"" HTTP header when the session object
is accessed. Leads to better caching performance. Thanks, Owen Griffiths.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@4680 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,f69cf70ed813a8cd7e1f963a14ae39103e8d5265,"MERGED MAGIC-REMOVAL BRANCH TO TRUNK. This change is highly backwards-incompatible. Please read http://code.djangoproject.com/wiki/RemovingTheMagic for upgrade instructions.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@2809 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,393c0e24223c701edeb8ce7dc9d0f852f0c081ad,"Fixed #20936 -- When logging out/ending a session, don't create a new, empty session.

Previously, when logging out, the existing session was overwritten by a
new sessionid instead of deleting the session altogether.

This behavior added overhead by creating a new session record in
whichever backend was in use: db, cache, etc.

This extra session is unnecessary at the time since no session data is
meant to be preserved when explicitly logging out.",False
2eb86b01d7b59be06076f6179a454d0fd0afaff6,393c0e24223c701edeb8ce7dc9d0f852f0c081ad,"Fixed #20936 -- When logging out/ending a session, don't create a new, empty session.

Previously, when logging out, the existing session was overwritten by a
new sessionid instead of deleting the session altogether.

This behavior added overhead by creating a new session record in
whichever backend was in use: db, cache, etc.

This extra session is unnecessary at the time since no session data is
meant to be preserved when explicitly logging out.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,7d0d0dbf26a3c0d16e9c2b930fd6d7b89f215946,Force update of the password on iteration count changes.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,7d0d0dbf26a3c0d16e9c2b930fd6d7b89f215946,Force update of the password on iteration count changes.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,0dc3fc954f53d5b03b864e63b309acfdbb40dbf9,"Fixed #19509 -- Fixed crypt/bcrypt non-ascii password encoding

Also systematically added non-ascii passwords in hashers test suite.
Thanks Vaal for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,7d0d0dbf26a3c0d16e9c2b930fd6d7b89f215946,Force update of the password on iteration count changes.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,3070e8f711f891aa3bf6e9d1e123047094bf1bb0,Properly force bytes or str for bcrypt on Python3,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,d15985d81ff1c3b353a48a87189b7847798214c0,"Fixed #21398 -- Fixed BCryptSHA256PasswordHasher with py-bcrypt and Python 3.

Thanks arjan at anymore.nl for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,fddb0131d37109c809ec391e1a134ef1d9e442a7,"Fixed #21535 -- Fixed password hash iteration upgrade.

Thanks jared_mess for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,926d41f0e74cc7578d71cfe12a970c9309bddfbc,Updated some comments for BCryptSHA256PasswordHasher.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,fddb0131d37109c809ec391e1a134ef1d9e442a7,"Fixed #21535 -- Fixed password hash iteration upgrade.

Thanks jared_mess for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,7d0d0dbf26a3c0d16e9c2b930fd6d7b89f215946,Force update of the password on iteration count changes.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,3070e8f711f891aa3bf6e9d1e123047094bf1bb0,Properly force bytes or str for bcrypt on Python3,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,d15985d81ff1c3b353a48a87189b7847798214c0,"Fixed #21398 -- Fixed BCryptSHA256PasswordHasher with py-bcrypt and Python 3.

Thanks arjan at anymore.nl for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,90e05aaeac612a4251640564aa65f103ac635e12,"Renovated password hashing, including the forgotten files in r17253.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@17254 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,25f2acfed0fc110f88abbfffb5c5c62a76670db0,"Fixed #20138 -- Added BCryptSHA256PasswordHasher

BCryptSHA256PasswordHasher pre-hashes the users password using
SHA256 to prevent the 72 byte truncation inherient in the BCrypt
algorithm.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,fddb0131d37109c809ec391e1a134ef1d9e442a7,"Fixed #21535 -- Fixed password hash iteration upgrade.

Thanks jared_mess for the report.",False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,926d41f0e74cc7578d71cfe12a970c9309bddfbc,Updated some comments for BCryptSHA256PasswordHasher.,False
67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,fddb0131d37109c809ec391e1a134ef1d9e442a7,"Fixed #21535 -- Fixed password hash iteration upgrade.

Thanks jared_mess for the report.",False
e1e81aa1c4427411e3c68facdd761229ffea6f6f,471596fc1afcb9c6258d317c619eaf5fd394e797,"Merged soc2009/model-validation to trunk. Thanks, Honza!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12098 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
e1e81aa1c4427411e3c68facdd761229ffea6f6f,471596fc1afcb9c6258d317c619eaf5fd394e797,"Merged soc2009/model-validation to trunk. Thanks, Honza!

git-svn-id: http://code.djangoproject.com/svn/django/trunk@12098 bcc190cf-cafb-0310-a4f2-bffc1f526a37",False
e1e81aa1c4427411e3c68facdd761229ffea6f6f,014247ad1922931a2f17beaf6249247298e9dc44,"Prevented newlines from being accepted in some validators.

This is a security fix; disclosure to follow shortly.

Thanks to Sjoerd Job Postmus for the report and draft patch.",False
e1e81aa1c4427411e3c68facdd761229ffea6f6f,5a43cfe24533591a020ba4e730440bad81c478db,Added stub release notes for Django 3.2.2.,False
e1e81aa1c4427411e3c68facdd761229ffea6f6f,014247ad1922931a2f17beaf6249247298e9dc44,"Prevented newlines from being accepted in some validators.

This is a security fix; disclosure to follow shortly.

Thanks to Sjoerd Job Postmus for the report and draft patch.",False
